HW_unique_ID,HW_2014_ORG_ID,CWNS_2016_ID,CWNS_2022_ID,new since 2014,closed since 2014,Latitude,Longitude,Facility_Name,HW POP 2014,EPA POP 2016,EPA POP 2022,EPA Treated POP 2022,EPA POP TYPE 2022
25157,1000264001,1000264001,1000264001,,,31.3988,-86.0725,ELBA LAGOON,3737.0,3737.0,3300.0,3300.0,Receiving Collection
25158,1000265001,1000265001,1000265001,,,32.686,-88.1054,PORT OF EPES LAGOON,186.0,186.0,345.0,345.0,Receiving Collection
25159,1000267002,1000267002,1000267002,,,31.8531,-85.14,EUFAULA WWTP,10500.0,10500.0,12882.0,12882.0,Receiving Collection
25160,1000270001,1000270001,1000270001,,,31.4133,-86.9563,EVERGREEN LAGOON,3500.0,3500.0,3520.0,3520.0,Receiving Collection
25161,1000272001,1000272001,1000272001,,,34.3647,-86.9268,FALKVILLE HCR LAGOON,1200.0,1200.0,1110.0,1110.0,Receiving Collection
25162,1000276002,1000276002,1000276002,,,31.00282,-86.34595,Lockhart/Florala WWTP,4982.0,4982.0,5232.0,5232.0,Receiving Collection
25163,1000285001,1000285001,1000285001,,,31.03925,-85.888944,GENEVA WWTP,4452.0,4452.0,4675.0,4675.0,Receiving Collection
25164,1000286001,1000286001,1000286001,,,31.6364,-86.7276,GEORGIANA WWTP,1350.0,1350.0,1324.0,1324.0,Receiving Collection
25165,1000291001,1000291001,1000291001,,,34.0953,-86.8829,GOOD HOPE WWTP,400.0,400.0,2870.0,2870.0,Receiving Collection
25166,1000292001,1000292001,1000292001,,,33.3144,-87.9018,GORDO WWTP,913.0,913.0,1612.0,1612.0,Receiving Collection
25167,1000296001,1000296001,1000296001,,,31.7901,-86.6088,GREENVILLE WWTP,6773.0,6773.0,7374.0,7374.0,Receiving Collection
25168,1000296015,1000296015,nan,,,33.5141,-87.1871,Donaldson WWTP (DOC),1865.0,1865.0,,,
25169,1000298001,1000298001,1000298001,,,31.70436,-87.76103,GROVE HILL JAMES CREEK WWTP,1500.0,1500.0,1757.0,1757.0,Receiving Collection
25170,1000299001,1000299001,1000299001,,,33.967,-87.935,GUIN BEAVER CREEK LAGOON,1625.0,1625.0,2172.0,2172.0,Receiving Collection
25171,1000300001,1000300001,1000300001,,,34.3467,-86.2829,GUNTERSVILLE WWTP,8090.0,8090.0,8553.0,8553.0,Receiving Collection
25172,1000303001,1000303001,1000303001,,,34.2145,-87.6394,HALEYVILLE SOUTH WWTP,2857.0,2857.0,11835.0,11835.0,Receiving Collection
25173,1000304001,1000304001,1000304001,,,34.1083,-87.9972,Hamilton WWTP,4072.0,4072.0,6991.0,6991.0,Receiving Collection
25174,1000305001,1000305001,1000305001,,,34.0545,-86.7547,HANCEVILLE WWTP,3000.0,3000.0,5844.0,5844.0,Receiving Collection
25175,1000307001,1000307001,1000307001,,,32.1707,-86.5843,HAYNEVILLE HCR LAGOON,550.0,550.0,1185.0,1185.0,Receiving Collection
25176,1000308001,1000308001,1000308001,,,31.350339,-85.342999,HEADLAND JIMMY CARR WWTP,3178.0,3178.0,5700.0,5700.0,Receiving Collection
25177,1000310001,1000310001,1000310001,,,33.653995,-85.581822,HEFLIN LAGOON,1717.0,1717.0,3431.0,3431.0,Receiving Collection
25178,1000311001,1000311001,1000311001,,,34.6294,-85.746,HENAGAR WWTP,233.0,233.0,2298.0,2298.0,Receiving Collection
25179,1000312001,1000312001,1000312001,,,33.5772,-86.5122,MOODY-GUSC-David Treadwell WWTP,11000.0,11000.0,13170.0,13170.0,Receiving Collection
25180,1000316001,1000316001,1000316001,,,34.1778,-86.6036,HOLLY POND WWTP,438.0,438.0,2050.0,2050.0,Receiving Collection
25181,1000317001,1000317001,1000317001,,,34.7003,-85.938,Hollywood Lagoon,770.0,770.0,915.0,915.0,Receiving Collection
25182,1000318001,1000318001,1000318001,,,31.4905,-87.8798,JACKSON LAGOON,5950.0,5950.0,4728.0,4728.0,Receiving Collection
25183,1000319001,1000319001,1000319001,,,33.8139,-85.7641,JACKSONVILLE WWTP,20283.0,20283.0,12373.0,12373.0,Receiving Collection
25184,1000325001,1000325001,1000325001,,,34.178639,-85.753583,CHEROKEE COUNTY WWTP,844.0,844.0,915.0,915.0,Receiving Collection
25185,1000326001,1000326001,1000326001,,,34.7254,-87.4373,Leighton WWTP,1814.0,1814.0,1210.0,1210.0,Receiving Collection
25186,1000329001,1000329001,nan,,,34.8029,-86.8839,East Limestone WWTP,1450.0,1450.0,,,
25187,1000330001,1000330001,1000330001,,,33.626111,-86.154444,LINCOLN SOUTH WWTP,6400.0,6400.0,6805.0,6805.0,Receiving Collection
25188,1000331001,1000331001,1000331001,,,32.2939,-87.7941,LINDEN HCR LAGOON,2123.0,2123.0,5103.0,5103.0,Receiving Collection
25189,1000332001,1000332001,1000332001,,,32.18528,-88.28472,North Choctaw-Aerated Lagoon,352.0,352.0,421.0,421.0,Receiving Collection
25190,1000334001,1000334001,1000334001,,,34.59544,-87.67333,LITTLEVILLE WWTP,866.0,866.0,1038.0,1038.0,Receiving Collection
25191,1000335001,1000335001,1000335001,,,32.5761,-88.1836,Livingston Lagoon,3109.0,3109.0,3436.0,3436.0,Receiving Collection
25192,1000336001,1000336001,1000336001,,,31.8189,-85.5689,LOUISVILLE LAGOON,306.0,306.0,391.0,391.0,Receiving Collection
25193,1000338001,1000338001,1000338001,,,31.71,-86.2854,Luverne Lagoon,2395.0,2395.0,2744.0,2744.0,Receiving Collection
25194,1000343001,1000343001,1000343001,,,32.78839,-86.86946,Maplesville WWTP,270.0,270.0,284.0,284.0,Receiving Collection
25195,1000345001,1000345001,1000345001,,,32.069167,-85.512222,MIDWAY LAND APPLICATION,460.0,460.0,362.0,362.0,Receiving Collection
25196,1000347001,1000347001,1000347001,,,33.5696,-88.0537,MILLPORT LAGOON,870.0,870.0,1080.0,1080.0,Receiving Collection
25197,1000348001,1000348001,1000348001,,,31.62678,-88.30251,MILLRY LAGOON,476.0,476.0,1644.0,1644.0,Receiving Collection
25198,1000349001,1000349001,1000349001,,,31.513453,-87.355707,MONROEVILLE DOUBLE BRANCH WWTP,6300.0,6300.0,6615.0,6615.0,Receiving Collection
25199,1000349002,1000349002,1000349002,,,31.526895,-87.30262,MONROEVILLE HUDSON BRANCH WWTP,1160.0,1160.0,1310.0,1310.0,Receiving Collection
25200,1000350001,1000350001,1000350001,,,34.7582,-87.641,Muscle Shoals WWTP,13064.0,13064.0,60618.0,60618.0,Receiving Collection
25201,1000353001,1000353001,1000353001,,,31.3841,-85.9206,New Brockton WWTP,587.0,587.0,1428.0,1428.0,Receiving Collection
25202,1000355001,1000355001,1000355001,,,33.760212,-87.045465,Sumiton Lagoon,835.0,835.0,1040.0,1040.0,Receiving Collection
25203,1000358001,1000358001,1000358001,,,32.541264,-85.671731,NOTASULGA - SPRAYFIELD,965.0,965.0,914.0,914.0,Receiving Collection
25204,1000361001,1000361001,1000361001,,,33.9284,-86.5297,Oneonta WWTP,4600.0,4600.0,6805.0,6805.0,Receiving Collection
25205,1000364001,1000364001,1000364001,,,33.55167,-86.263721,Pell City Dry Creek WWTP,3767.0,3767.0,13248.0,13248.0,Receiving Collection
25206,1000367001,1000367001,1000367001,,,33.9409,-85.5962,PIEDMONT WWTP,4265.0,4265.0,8340.0,8340.0,Receiving Collection
25207,1000369001,1000369001,1000369001,,,31.9759,-87.5928,Pine Hill-Aerated Lagoon System,680.0,680.0,756.0,756.0,Receiving Collection
25208,1000372001,1000372001,1000372001,,,34.4794,-85.8681,RAINSVILLE WWTP,1699.0,1699.0,6329.0,6329.0,Receiving Collection
25209,1000374001,1000374001,1000374001,,,34.465594,-88.139148,Red Bay WWTP,3648.0,3648.0,3150.0,3150.0,Receiving Collection
25210,1000374501,1000374501,nan,,,32.4708,-86.2346,Red Eagle Farms WWTP,401.0,401.0,,,
25211,1000380002,1000380002,1000380002,,,34.4689,-87.7283,RUSSELLVILLE WWTP,9579.0,9579.0,10100.0,10100.0,Receiving Collection
25212,1000381001,1000381001,1000381001,,,31.7297,-86.3255,RUTLEDGE WASTEWATER LAGOON,400.0,400.0,350.0,350.0,Receiving Collection
25213,1000383002,1000383002,1000383002,,,34.6061,-86.0535,SCOTTSBORO SOUTHSIDE WWTP,14000.0,14000.0,16683.0,16683.0,Receiving Collection
25214,1000383003,1000383003,1000383003,,,34.5739,-86.0783,SCOTTSBORO GOOSEPOND WWTP,10437.0,10437.0,275.0,275.0,Receiving Collection
25215,1000384001,1000384001,1000384001,,,34.5812,-85.9926,SECTION WWTP & COLLECTORS,79.0,79.0,998.0,998.0,Receiving Collection
25216,1000385001,1000385001,nan,,,32.5782,-87.6838,FARQUAR STATE CATTLE RANCH,250.0,250.0,,,
25217,1000385002,1000385002,1000385002,,,32.3329,-86.9758,DALLAS COUNTY W&S WWTP,3900.0,3900.0,3162.0,3162.0,Receiving Collection
25218,1000388001,1000388001,1000388001,,,31.0976,-85.5931,SLOCOMB LAGOON,1642.0,1642.0,2082.0,2082.0,Receiving Collection
25219,1000389001,1000389001,1000389001,,,34.1323,-86.4113,SNEAD WWTP,624.0,624.0,505.0,505.0,Receiving Collection
25220,1000391001,1000391001,1000391001,,,33.8983,-88.1444,SULLIGENT WWTP,1484.0,1484.0,1887.0,1887.0,Receiving Collection
25221,1000396001,1000396001,1000396001,,,32.9188,-86.6944,THORSBY HCR LAGOON,1825.0,1825.0,1916.0,1916.0,Receiving Collection
25222,1000397001,1000397001,1000397001,,,34.6961,-87.4118,TOWN CREEK WWTP,970.0,970.0,1320.0,1320.0,Receiving Collection
25223,1000400003,1000400003,1000400003,,,32.119816,-85.589171,UNION SPRINGS WWTP,3750.0,3750.0,3314.0,3314.0,Receiving Collection
25224,1000401001,1000401001,1000401001,,,32.4426,-87.5233,UNIONTOWN WWTP,1000.0,1000.0,2037.0,2037.0,Receiving Collection
25225,1000403001,1000403001,1000403001,,,33.7226,-88.1389,VERNON YELLOW CREEK LAGOON,1416.0,1416.0,1487.0,1487.0,Receiving Collection
25226,1000406001,1000406001,1000406001,,,33.1184,-85.5719,Wadley Lagoon,750.0,750.0,597.0,597.0,Receiving Collection
25227,1000409001,1000409001,1000409001,,,33.106695,-87.109051,WEST BLOCTON WWTP,1473.0,1473.0,1637.0,1637.0,Receiving Collection
25228,1000412001,1000412001,1000412001,,,34.6261,-86.2665,WOODVILLE WWTP,400.0,400.0,375.0,375.0,Receiving Collection
25229,1000413001,1000413001,1000413001,,,32.4859,-88.2883,YORK LAGOON,2702.0,2702.0,3075.0,3075.0,Receiving Collection
25230,1000414001,1000414001,1000414001,,,31.8477,-87.7421,THOMASVILLE HCR LAGOON,4100.0,4100.0,3900.0,3900.0,Receiving Collection
25231,1000418003,1000418003,1000418003,,,31.4722,-85.1778,ABBEVILLE SOUTH WWTP,2688.0,2688.0,2500.0,2500.0,Receiving Collection
25232,1000421001,1000421001,1000421001,,,32.5259,-86.3648,MILLBROOK WWTP,3868.0,3868.0,16564.0,16564.0,Receiving Collection
25233,1000534001,1000534001,1000534001,,,32.4548,-88.1177,Sumter County Sewer Authority-Bellamy Lagoon,525.0,525.0,580.0,580.0,Receiving Collection
25234,1000535001,1000535001,1000535001,,,33.245,-86.1975,SYCAMORE WWTP,285.0,285.0,630.0,630.0,Receiving Collection
25235,1000536001,1000536001,1000536001,,,34.5518,-86.8813,Priceville WWTP,1625.0,1625.0,3685.0,3685.0,Receiving Collection
25236,1000537001,1000537001,1000537001,,,34.694014,-85.675028,IDER WWTP,196.0,196.0,606.0,606.0,Receiving Collection
25237,1000718002,1000718002,1000718002,,,34.78787,-86.68728,Harvest Monrovia-Stoney Creek WWTP,240.0,240.0,252.0,252.0,Receiving Collection
25238,1000770001,1000770001,1000770001,,,33.8357,-86.30276,PINEDALE WWTP,885.0,885.0,900.0,900.0,Receiving Collection
25239,1000797001,1000797001,1000797001,,,33.16745,-87.25139,VANCE WWTP,1708.0,1708.0,1584.0,1584.0,Receiving Collection
25240,1200100001,1200100001,1200100001,,,33.5349,-86.5606,Jefferson County-Leeds WWTP,6250.0,6250.0,8543.0,8543.0,Receiving Collection
25241,1200100002,1200100002,1200100002,,,33.3928,-87.0083,Jefferson County-Valley Creek WWTP,237490.0,237490.0,214985.0,214985.0,Receiving Collection
25242,1200100003,1200100003,1200100003,,,33.5937,-86.8619,Jefferson County-Five Mile WWTP,74997.0,74997.0,76570.0,76570.0,Receiving Collection
25243,1200100006,1200100006,1200100006,,,33.526315,-86.894838,Jefferson County-Village Creek WWTP,218741.0,218741.0,81595.0,81595.0,Receiving Collection
25244,1200100011,1200100011,nan,,,34.3358,-86.7666,EVA WWTP AND COLLECTION SEWERS,199.0,199.0,,,
25245,1200100015,1200100015,1200100015,,,33.190263,-86.27153,SYLACAUGA J EARL HAM WWTP,8525.0,8525.0,11949.0,11949.0,Receiving Collection
25246,1200100024,1200100024,nan,,,30.6128,-88.2722,Mobile Hutchens WWTP,1900.0,1900.0,,,
25247,1200100025,1200100025,nan,,,30.6128,-88.2722,Mobile Copeland Island WWTP,868.0,868.0,,,
25248,1200100028,1200100028,1200100028,,,34.783884,-87.701497,Florence Cypress Creek WWTP,41403.0,41403.0,33933.0,33933.0,Receiving Collection
25249,1201200001,1201200001,1201200001,,,31.156556,-87.463623,Fountain/Holman Correctional Facility,2100.0,2100.0,1919.0,1919.0,Receiving Collection
25250,1201200002,1201200002,1201200002,,,33.742995,-86.385712,Odenville-St. Clair Correctional Facility,1718.0,1718.0,1514.0,1514.0,Receiving Collection
25251,1201200003,1201200003,1201200003,,,34.805988,-86.795076,Limestone Correctional Facility,2933.0,2933.0,2250.0,2250.0,Receiving Collection
25252,1201200004,1201200004,1201200004,,,32.4019,-85.9706,Shorter WWTF,150.0,150.0,385.0,385.0,Receiving Collection
25253,1201200005,1201200005,1201200005,,,30.290833,-87.638611,Orange Beach WWTP,35500.0,35500.0,8347.0,8347.0,Receiving Collection
25254,1201200006,1201200006,1201200006,,,34.778563,-86.753217,Harvest Monrovia-Hunters Crossing WWTP,682.0,682.0,716.0,716.0,Receiving Collection
25255,1201200007,1201200007,nan,,,30.7007,-88.2795,Mobile Snow Road WWTP,1050.0,1050.0,,,
25256,2000102001,2000102001,2000102001,,,58.2868,-134.3826,Juneau-Douglas WWTF,12000.0,12000.0,12311.0,12311.0,Receiving Collection
25257,2000102002,2000102002,2000102002,,,58.361964,-134.597119,Mendenhall Treatment Plant,17700.0,17700.0,18158.0,18158.0,Receiving Collection
25258,2000102003,2000102003,2000102003,,,58.3874,-134.6486,Auke Bay Treatment Plant,300.0,300.0,1000.0,1000.0,Receiving Collection
25259,2000106001,2000106001,2000106001,,,61.1964,-150.0235,"Point Woronzof, John Asplund WWTP",205373.0,205373.0,291247.0,291247.0,Receiving Collection
25260,2000106002,2000106002,2000106002,,,61.3198,-149.5841,Eagle River WWTP,25693.0,25693.0,27333.0,27333.0,Receiving Collection
25261,2000106003,2000106003,2000106003,,,60.9494,-149.1577,Girdwood WWTP,6480.0,6480.0,2308.0,2308.0,Receiving Collection
25262,2000111001,2000111001,2000111001,,,60.553368,-151.276299,Kenai Wastewater,3414.0,3414.0,4000.0,4000.0,Receiving Collection
25263,2000119001,2000119001,2000119001,,,59.451,-157.3141,Dillingham Aerated Lagoon,7128.0,7128.0,2438.0,2438.0,Receiving Collection
25264,2000123001,2000123001,2000123001,,,60.483,-151.087,Soldotna WWT,4000.0,4000.0,4104.0,4104.0,Receiving Collection
25265,2000175001,2000175001,2000175001,,,53.8805,-166.5602,Unalaska WWTP,8764.0,8764.0,4254.0,4254.0,Receiving Collection
25266,2000299001,2000299001,2000299001,,,61.5661,-149.3779,Wasilla Aerated Lagoon,2005.0,2005.0,1257.0,1257.0,Receiving Collection
25267,2000500032,2000500032,2000500032,,,64.7444,-147.3642,North Pole Aerated Lagoon,2117.0,2117.0,1800.0,1800.0,Receiving Collection
25268,4000000002,4000000002,4000000002,,,34.9358,-111.648,Pinewood Sanitary District,10000.0,10000.0,11203.0,11203.0,Receiving Collection
25269,4000101001,4000101001,4000101001,,,33.848766,-109.1452,Alpine SD WWTF,570.0,570.0,639.0,639.0,Receiving Collection
25270,4000101002,4000101002,4000101002,,,33.9194,-109.5669,Little Colorado River SD (Greer) WWTF,1200.0,1200.0,1344.0,1344.0,Receiving Collection
25271,4000105001,4000105001,4000105001,,,34.145,-109.2883,Eagar WWTP,4200.0,4200.0,4705.0,4705.0,Receiving Collection
25272,4000106001,4000106001,4000106001,,,34.1394,-109.2522,Springerville WWTF,1767.0,1767.0,1980.0,1980.0,Receiving Collection
25273,4000107001,4000107001,4000107001,,,34.5342,-109.3658,St. Johns WWTP,3340.0,3340.0,3742.0,3742.0,Receiving Collection
25274,4000301001,4000301001,4000301001,,,31.9697,-110.2792,Benson WWTF,3722.0,3722.0,4170.0,4170.0,Receiving Collection
25275,4000302002,4000302002,4000302002,,,31.3583,-109.9164,Bisbee - San Jose WWTF,5434.0,5434.0,6088.0,6088.0,Receiving Collection
25276,4000304001,4000304001,4000304001,,,31.334225,-109.576741,Douglas WWTF,21194.0,21194.0,20122.0,20122.0,Receiving Collection
25277,4000306001,4000306001,4000306001,,,31.6505,-110.3162,Huachuca City WWTF,1940.0,1940.0,2173.0,2173.0,Receiving Collection
25278,4000308001,4000308001,4000308001,,,32.29,-110.1689,Naco SD WWTF,904.0,904.0,1013.0,1013.0,Receiving Collection
25279,4000311001,4000311001,4000311001,,,31.584751,-110.312862,Sierra Vista WWTF,44043.0,44043.0,45000.0,45000.0,Receiving Collection
25280,4000313001,4000313001,4000313001,,,31.7127,-110.0672,Tombstone WWTF,1465.0,1465.0,1641.0,1641.0,Receiving Collection
25281,4000314001,4000314001,4000314001,,,32.2488,-109.8251,Willcox WWTF,3807.0,3807.0,4209.0,4209.0,Receiving Collection
25282,4000501002,4000501002,4000501002,,,35.2256,-111.5577,Flagstaff Wildcat Hill WWTF,66000.0,66000.0,50831.0,41173.0,Receiving Collection
25283,4000501003,4000501003,4000501003,,,35.1884,-111.6307,Flagstaff Rio de Flag WWTF,20000.0,20000.0,26185.0,13878.0,Receiving Collection
25284,4000502001,4000502001,4000502001,,,36.92,-112.5392,Fredonia WWTF,1300.0,1300.0,1456.0,1456.0,Receiving Collection
25285,4000502002,4000502002,4000502002,,,35.5831,-112.0817,South Grand Canyon Sanitary District Tusayan WWTP,2500.0,2500.0,560.0,560.0,Receiving Collection
25286,4000506001,4000506001,4000506001,,,36.9108,-111.4858,Page WWTF,7427.0,7427.0,8320.0,8320.0,Receiving Collection
25287,4000507001,4000507001,4000507001,,,35.2706,-112.1814,Williams WWTF,3000.0,3000.0,3361.0,3361.0,Receiving Collection
25288,4000511001,4000511001,4000511001,,,35.2022,-111.5681,Kachina Village WWTF,3425.0,3425.0,3837.0,3837.0,Receiving Collection
25289,4000701001,4000701001,4000701001,,,33.3961,-110.7883,Globe WWTF,7790.0,7790.0,8727.0,8727.0,Receiving Collection
25290,4000701002,4000701002,4000701002,,,33.435,-110.8333,Miami WWTF,1937.0,1937.0,2058.0,2058.0,Receiving Collection
25291,4000703001,4000703001,4000703001,,,34.235311,-111.365726,Green Valley American Gulch Water Reclamation Facility (Payson),15000.0,15000.0,16805.0,16805.0,Receiving Collection
25292,4000707001,4000707001,4000707001,,,32.9859,-110.7747,Winkelman WWTF,1170.0,1170.0,1311.0,1311.0,Receiving Collection
25293,4000903001,nan,4000903001,,,32.9169,-109.8369,Pima WWTF,1918.0,,2149.0,2149.0,Receiving Collection
25294,4000904001,4000904001,4000904001,,,32.8413,-109.7233,Safford WWTF,10500.0,10500.0,11900.0,11900.0,Receiving Collection
25295,4000905001,4000905001,4000905001,,,32.869243,-109.764447,Thatcher WWTF,4865.0,4865.0,5450.0,5450.0,Receiving Collection
25296,4001100110,4001100110,4001100110,,,34.757128,-112.448845,Chino Valley,4225.0,4225.0,2750.0,2750.0,Receiving Collection
25297,4001101001,4001101001,4001101001,,,33.0367,-109.2989,Clifton WWTF,2995.0,2995.0,3355.0,3355.0,Receiving Collection
25298,4001102001,4001102001,4001102001,,,32.73,-109.1037,Duncan WWTF,700.0,700.0,784.0,784.0,Receiving Collection
25299,4001302001,4001302001,4001302001,,,33.359249,-112.582633,Buckeye Central Beloat Wastewater Plant,15150.0,15150.0,45732.0,0.0,Receiving Collection
25300,4001302002,nan,nan,,Y,33.01,-112.013,Buckeye   Douglas Ranch WRF,32847.0,,,,
25301,4001302003,nan,nan,,Y,33.554,-112.712,Buckeye   Sun Valley WRF,14542.0,,,,
25302,4001302004,nan,nan,,Y,33.413,-112.691,Buckeye Municipal Airport WRF,14676.0,,,,
25303,4001302005,4001302005,4001302005,,,33.6558,-112.6714,Buckeye Festival Ranch Wastewater Plant,2014.0,2014.0,11433.0,0.0,Receiving Collection
25304,4001302006,nan,nan,,Y,33.304,-112.538,Buckeye Gila 85 WRF,8969.0,,,,
25305,4001302007,nan,nan,,Y,33.293,-112.593,Buckeye Gila Hassayampa WRF,9770.0,,,,
25306,4001302008,nan,nan,,Y,33.21,-112.692,Buckeye Gila Rainbow WRF,6088.0,,,,
25307,4001302009,nan,nan,,Y,33.131,-112.684,Buckeye Gila Southwest WRF,5036.0,,,,
25308,4001302011,nan,nan,,Y,33.402,-112.686,Buckeye Western Regional WRF,9785.0,,,,
25309,4001302012,4001302012,4001302012,,,33.425218,-112.518411,Buckeye Sundance WRF,8258.0,8258.0,34299.0,10633.0,Receiving Collection
25310,4001302013,nan,nan,,Y,33.438,-112.65,Buckeye Tartesso East WRF,20005.0,,,,
25311,4001302014,4001302014,4001302014,,,33.4669,-112.7353,Buckeye Tartesso West WRF,762.0,762.0,12472.0,12472.0,Receiving Collection
25312,4001302015,nan,nan,,Y,33.589,-112.731,Buckeye Trillium West WRF,36245.0,,,,
25313,4001304001,4001304001,4001304001,,,33.260329,-112.015915,CHANDLER LONE BUTTE WWTF,40000.0,40000.0,2795.0,2795.0,Receiving Collection
25314,4001304002,4001304002,4001304002,,,33.258373,-111.826959,Chandler Airport WRF,120000.0,120000.0,173264.0,25990.0,Receiving Collection
25315,4001304003,4001304003,4001304003,,,33.2561,-111.8889,Chandler Ocotillo WRF,90000.0,90000.0,103399.0,26884.0,Receiving Collection
25316,4001308001,4001308001,4001308001,,,32.9448,-112.7282,Gila Bend WWTF,1730.0,1730.0,1938.0,1938.0,Receiving Collection
25317,4001309001,4001309001,4001309001,,,33.3584,-111.7984,Gilbert Neely WWTF,147400.0,147400.0,129536.0,0.0,Receiving Collection
25318,4001312002,4001312002,4001312002,,,33.5218,-112.2963,Glendale West Area WRF,80580.0,80580.0,73749.0,73749.0,Receiving Collection
25319,4001312003,4001312003,4001312003,,,33.654298,-112.235019,Glendale Arrowhead Ranch WWRF,40290.0,40290.0,40689.0,9358.0,Receiving Collection
25320,4001315003,4001315003,4001315003,,,33.380919,-111.695241,MESA SOUTHEAST WRP,97440.0,97440.0,66040.0,3302.0,Receiving Collection
25321,4001315005,4001315005,4001315005,,,33.433868,-111.879219,Mesa Northwest WRP,120640.0,120640.0,121920.0,121920.0,Receiving Collection
25322,4001315009,4001315009,4001315009,,,33.27,-111.7419,Mesa Greenfield WRP,143640.0,143640.0,252624.0,12631.0,Receiving Collection
25323,4001316001,4001316001,4001316001,,,33.4267,-112.1064,Phoenix 23rd Ave WWTP,296140.0,296140.0,240000.0,204000.0,Receiving Collection
25324,4001316002,4001316002,4001316002,,,33.694,-112.0294,Phoenix Cave Creek WRP,1.0,1.0,0.0,0.0,Receiving Collection
25325,4001316010,nan,4001316010,,,33.7402,-112.1166,Phoenix North Gateway WRP,220000.0,,0.0,0.0,Receiving Collection
25326,4001318001,4001318001,4001318001,,,33.396533,-112.246327,Phoenix 91st Ave WWTP,1757478.0,1757478.0,1604039.0,721818.0,Receiving Collection
25327,4001320002,4001320002,4001320002,,,33.5742,-111.9251,Scottsdale Gainey Ranch WRF,14760.0,14760.0,10127.0,0.0,Receiving Collection
25328,4001320004,4001320004,4001320004,,,33.6614,-111.8928,Scottsdale Water Campus WRP,136208.0,151342.0,121527.0,0.0,Receiving Collection
